"permafrost_index","spectral_NDVI_endSnowfree","spectral_SWIR1_endSnowfree","texture_NDVI_peakSummer","trees_presence","spectral_EVI2b_changeSSES","spectral_NBR_annualMedian","spectral_NDMI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_SWIR1_changeSSES","spectral_blue_changeSSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_Sub.Arctic","zone_3_other","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X6","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_other"
0.663603331363468,-0.996482101853019,-0.0103343331839117,-0.857286565774618,-0.295986496524595,-0.0779433496955033,-2.07742867291573,-0.92515048406952,-0.993575338123687,-0.409128874859778,-0.269297917239554,-0.381776206823893,0.318469939056127,"nonveg_715",0,1.74576536164541,-0.780218140914588,-0.588772476088428,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,3.78775259734229,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
0.663710492393665,-0.954152429525934,-1.10845482159212,0.886184282905477,-0.295986496524595,-0.082596043306252,0.108453150348355,-0.209776789135606,-0.881971344913655,-0.710762542853082,-0.306933486731813,-0.334289670169088,-0.15283691783249,"nonveg_689",0,-0.571530326729151,-0.780218140914588,1.69464077900234,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,1.89469549491356,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
0.663707286000635,-1.21643856614441,0.0779817613805009,-0.559770651223382,-0.295986496524595,-0.0478621706583304,-0.809507052581363,-0.112639468033383,-0.999440457464987,-0.740802053665794,-0.579061106571272,-0.022408408809603,-0.657148617507539,"nonveg_1416",0,1.74576536164541,-0.780218140914588,-0.588772476088428,-0.362882593729501,0,3.93493629350563,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
0.663709311090972,-0.604904829321961,-0.0531469873685629,-0.659931619397368,-0.295986496524595,0.221638457417746,-1.34644925243966,-0.68131227428829,-0.858779979552943,-0.30541116932895,-0.133533706971571,1.33653134467637,-0.892398119474776,"nonveg_719",0,1.74576536164541,-0.780218140914588,-0.588772476088428,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,1.89469549491356,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
0.573624855137795,0.0044808095301308,-0.221329830338862,-1.42174277715321,-0.295986496524595,0.224763057129182,-0.410058546517934,0.097223898709534,0.333425016889299,0.360413373737985,0.647141630542415,-0.180209304618336,0.334480385563147,"USA.NorthSlope.16",172.433333333333,-0.571530326729151,1.27881908303752,-0.588772476088428,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,6.59562295408602,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
-1.4339452415361,1.13989469153602,-0.737100214553261,-0.21854983906656,-0.295986496524595,0.276652316864323,1.24547372111468,0.237089928207245,0.315638826448933,-0.0894765298812297,0.820150070964333,-0.120650041512792,0.414452546143464,"Finland.Javrresduottar.A-Sphagnum",623.5875,-0.571530326729151,-0.780218140914588,-0.588772476088428,2.74953349864276,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,7.91035212388772,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
0.55391195079205,0.588927916964941,0.43658362699603,-0.366365792332751,-0.295986496524595,0.282245132771325,0.426208471821429,-0.479445219492742,0.699653813126759,0.912892448021557,0.534212542186113,0.168324429039677,0.00355927943019487,"Canada.DeceptionBay.TH8",311.1,-0.571530326729151,1.27881908303752,-0.588772476088428,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,3.47713638596245,-0.116643854660261,-0.126133177374064,-0.158841613607688,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
-1.96244577039777,1.0282594569639,-0.400007398963874,-0.693275866444662,3.37095732153011,0.588747225441698,0.951843763422063,-0.173017750108213,3.5570052059302,0.303933414848696,-0.501555444637142,0.058643680778928,-3.36950225211402,"Sweden.Abisko.KJ-MesicHeath",663.353333333333,-0.571530326729151,-0.780218140914588,1.69464077900234,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,5.76480800922594,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
-1.2100554730964,0.820535110787235,0.386531189807912,-0.187256878387893,-0.295986496524595,0.198740774374535,0.123931214100977,-0.674697314351522,0.941468762489487,-0.629621694446085,-0.178623373550846,-0.0413341780282579,-0.814791840989821,"Finland.Kilpisjarvi.18",366.796,-0.571530326729151,-0.780218140914588,1.69464077900234,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,6.28146381084949,-0.173077376720409,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
-2.13925819000086,2.1244573071723,-0.476522229524337,0.204820523325127,3.37095732153011,0.39098017207401,1.82757895537924,1.05355784305285,0.938990595155862,0.361221308581245,1.36091404736808,-1.2623687724865,0.274764906723,"Finland.Kevo.4",2533.66,-0.571530326729151,-0.780218140914588,1.69464077900234,-0.362882593729501,0,-0.253563913901318,-0.0473513723810378,-0.526605911193741,0,-0.106359988957071,-0.198842122706445,-0.0670403215879814,-0.1863457836235,-0.222038230932827,-0.263416847297186,-0.0670403215879814,0,-0.0950235906662645,-0.0821999096872859,-0.0473513723810378,-0.0473513723810378,-0.317816904152585,-0.134995880034115,-0.143348486639986,0,-0.158841613607688,-0.151275755827661,-0.286948148356125,-0.116643854660261,-0.126133177374064,-0.158841613607688,5.76480800922594,-0.116643854660261,-0.151275755827661,-0.106359988957071,-0.0473513723810378,-0.126133177374064,-0.151275755827661,-0.0821999096872859,-0.143348486639986,-0.134995880034115,-0.0950235906662645,-0.0670403215879814,-0.0473513723810378,0,-0.0821999096872859,0,-0.0473513723810378,-0.0473513723810378,0
